,Date,User,Tweet
501,2022-11-05 08:57:45+00:00,_ETax,Cute Girl #NFT from @StreamiSchool https://t.co/pz3w93t4M1. #DigitalIndia #NFTArtist #NFTCommunity #NFTs @IMPraveenDalal
502,2022-11-05 08:57:07+00:00,_ETax,A Beautiful Mandala (Community) (3) #NFT from @StreamiSchool https://t.co/ylbS610dra. #DigitalIndia #NFTArti̇st #NFTCommunity #NFTs @IMPraveenDalal
503,2022-11-05 08:56:42+00:00,indiamarketing_,"James Webb Space Telescope - First Images from the Unseen Universe

Video for National Astro Video Podcast Competition 2022 by Space India https://t.co/n2MeOsXOyl

#SPACEindia #DigitalIndia #ThinkShootUpload"
504,2022-11-04 20:05:34+00:00,ajfben,Eh Kya Kardiya Nandan Babu #Karnataka: Pregnant #Woman Dies After Being Turned Away From Hospital For Not Having #Aadhaar Card https://t.co/Kvprxxp9vL via @thewire_in #NandanNilekani #DigitalIndia #India
505,2022-11-04 19:20:07+00:00,FreedomMyths,Cute Girl #NFT from @StreamiSchool https://t.co/Tkb36Yp9Tu. #DigitalIndia #NFTArtist #NFTCommunity #NFTs @IMPraveenDalal
506,2022-11-04 19:19:35+00:00,FreedomMyths,A Beautiful Mandala (Community) (3) #NFT from @StreamiSchool https://t.co/hoL3YnVxzT. #DigitalIndia #NFTArti̇st #NFTCommunity #NFTs @IMPraveenDalal
507,2022-11-04 19:07:23+00:00,_GroundReality,Cute Girl #NFT from @StreamiSchool https://t.co/0P2Ic8YZBs. #DigitalIndia #NFTArtist #NFTCommunity #NFTs @IMPraveenDalal
508,2022-11-04 19:03:40+00:00,_GroundReality,A Beautiful Mandala (Community) (3) #NFT from @StreamiSchool https://t.co/TpQM3pAmFF. #DigitalIndia #NFTArti̇st #NFTCommunity #NFTs @IMPraveenDalal
509,2022-11-04 17:45:08+00:00,ggauravag,"I applied for a new passport under Tatkal on Monday 9:35am and I received my renewed passport on Tuesday 2:30pm. Less than 48 hr from application to delivery. 

Meanwhile, in Canada it takes months to just apply for a new passport. #digitalindia #india #efficiency #canada"
510,2022-11-04 13:00:01+00:00,NEXTIAS_Delhi,"https://t.co/A15vONwLyu
NEXT IAS brings you a brand new series ""Editorial Analysis"" from newspapers - The Hindu, The Indian Express, Pioneer, Livemint, etc.
𝐓𝐨𝐩𝐢𝐜: 𝐆𝐫𝐨𝐰𝐭𝐡 𝐨𝐟 𝐃𝐢𝐠𝐢𝐭𝐚𝐥 𝐄𝐜𝐨𝐧𝐨𝐦𝐲 𝐢𝐧 𝐈𝐧𝐝𝐢𝐚
#DigitalIndia #digitaleconomy #Digitalization https://t.co/nZ5jACHhCU"
511,2022-11-04 12:30:00+00:00,CSCegov_,"VLE Mardaplang Kamar from West Jaintia Hills District, #Meghalaya Helping Farmers with Pradhan Mantri Kisan Samman Nidhi(PM-Kisan) Installment Withdrawal through #DigiPay.

#CSC #Digitalindia #RuralEmpowerment #PMKisan #Farmers #FridayFeeling https://t.co/aKCvOPSKHr"
512,2022-11-04 12:16:15+00:00,BesuraTaansane,"@PChidambaram_IN : remember your infamous speech in parliament ? 

Well this is a resounding reply from India to you &amp; your party !

Digital transactions go up to 80% in 2022 from 11% in 2016 

Thank you @narendramodi ji 

#DigitalIndia https://t.co/9DkFH3Xyuu"
513,2022-11-04 11:27:39+00:00,mparmar47,"India is the second most hit country with data breaches and the average loss of each data breach is around 17.6 Cr INR, and this is only going to increase with #DigitalIndia dream. 
AI is natural evolution from data.
It means AI is very lucrative assets t…https://t.co/DcaAwcLAip"
514,2022-11-04 11:21:07+00:00,prosunjoyi,#Cricket #gaming #app Hitwicket - that is designed for users to plan their strategy in order to win instead of a swipe-action and play on every ball and score accordingly - has raised $3 million #funding from Prime Venture Partners. #India #StartupIndia #DigitalIndia #startup
515,2022-11-04 06:35:38+00:00,InvestorAjax,"With 220 million+ #transactions per day, Indians are moving away from cash and traditional #banking payment instruments and have wholeheartedly embraced #UPI a secured payment system 🧵

#fintech #digitalindia #rbi #GFF2022 #GlobalFintechFest https://t.co/Pd4nnobAXS"
516,2022-11-04 05:25:40+00:00,AgriGoI,"First Inter mandi Trade of #fish #mullet on #eNAM from #Balugaon Mandi to #Hindol #Odisha #digitalIndia #agribusiness
#agrigoi #aatmnirbharkisan #NewIndia
@sfacindia https://t.co/4XK6FYf49T"
517,2022-11-04 04:32:46+00:00,shirasangi,#DigitalIndia Why are Karnataka VILs excluded from PM-JAY registration work?
518,2022-11-04 03:57:24+00:00,digi_trekkers,"Your Website is an opportunity for you to set your business apart from the competition.

We can help you to create your Online Presence!
 
#digitrekkers #businesswebsite #digitalme #digitalwe #digitalindia #digitalization #websitedevelopment #softwaredevelopment #alibag https://t.co/XlADOTmaVe"
519,2022-11-04 03:16:47+00:00,sandeepohri,"#Digital payments are here to stay. #Currency in Circulation reduced during #Diwali, for the 1st time in 20 years! 

In fact from 88% in 2016, it has fallen to 20% in FY22. (BL)

#thecuratednews #india #financenews #money #digitalindia https://t.co/8V0TFzZs29"
520,2022-11-03 20:21:00+00:00,subhankar_sonu,@socialepfo It's more than 24 hrs but no response from you. It seems like now I have to find out the days calculation by myself. #DigitalIndia
521,2022-11-03 18:33:38+00:00,FreedomMyths,Cute Girl #NFT from @StreamiSchool https://t.co/Tkb36Y7z1W. #DigitalIndia #NFTArtist #NFTCommunity #NFTs @IMPraveenDalal
522,2022-11-03 17:59:56+00:00,FreedomMyths,A Beautiful Mandala (Community) (3) #NFT from @StreamiSchool https://t.co/hoL3Yod8Yt. #DigitalIndia #NFTArti̇st #NFTCommunity #NFTs @IMPraveenDalal
523,2022-11-03 15:00:14+00:00,sfacindia,"#fish #mullet trades inter Mandi on #eNAM- Come to #eNAM for #fresh produce, directly from #farmers #nomiddlemen, fish from #Balugaon Mandi to #Hindol #Odisha #digitalIndia #agribusiness #sourceitright #healthyfood #freshfood @AgriGoI @KailashBaytu @ShobhaBJP @nstomar @mygovindia https://t.co/X6QrrjIEzu"
524,2022-11-03 08:43:22+00:00,AadhaarLies,Resolve Without Litigation Your Disputes From Any Part Of The World By Using @ODRIndia Portal of Visionary @IMPraveenDalal https://t.co/oJlTMdPmbk. #DigitalIndia #LegalTech
525,2022-11-03 04:56:09+00:00,academy_csc,"CSC Academy with the Help of the National Association of the Blind(#NAB) - Meerut Provided Basic Computer Training to the Visually Impaired Mr. Bijkumar Sah from Dhanusha District, Madhesh Province, Kathmandu, #Nepal.

#CSC #DigitalIndia #RuralEmpowerment #CSCAcademy https://t.co/ZMlcJuMUlz"
526,2022-11-03 04:55:39+00:00,CSCegov_,"CSC Academy with the Help of the National Association of the Blind(#NAB) - Meerut Provided Basic Computer Training to the Visually Impaired Mr. Bijkumar Sah from Dhanusha District, Madhesh Province, Kathmandu, #Nepal.

#CSC #DigitalIndia #RuralEmpowerment #CSCAcademy https://t.co/06mizQMuQv"
527,2022-11-02 08:30:00+00:00,CSCegov_,"VLE Satendra Singh from Meerut District, Uttar Pradesh Helped a Senior Citizen by Withdrawing her Pension Amount through #DigiPay at her Doorstep.

#CSC #DigitalIndia #RuralEmpowerment #wednesdaythought #WednesdayMotivation https://t.co/JQSCWBkVGZ"
528,2022-11-02 07:08:45+00:00,Mobilewaretech1,"The share of cheque payments in total payment txns. has fallen from 7.5% in 2017 to 1.7% in 2020.

Do you frequently use cheques to make payments? 

#Mobileware #TransXT #UPI #DigitalPayments #DigitalIndia #India #Poll #DigitalPolls"
529,2022-11-02 07:06:54+00:00,webcoders247,"RT @GondAnanya: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#S… https://t.co/oxpq6FDkGz"
530,2022-11-02 07:06:53+00:00,webcoders247,"RT @sena_utkal: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#S… https://t.co/oxpq6FDkGz"
531,2022-11-02 07:06:53+00:00,webcoders247,"RT @DownloadNamoApp: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformati… https://t.co/oxpq6FDkGz"
532,2022-11-02 07:06:53+00:00,webcoders247,"RT @rashmi_bh_22: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
… https://t.co/oxpq6FDkGz"
533,2022-11-02 07:06:53+00:00,webcoders247,"RT @NaMoNagaland1: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation… https://t.co/oxpq6FDkGz"
534,2022-11-02 07:06:52+00:00,webcoders247,"RT @meenasrawat: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#… https://t.co/oxpq6FDkGz"
535,2022-11-02 07:06:52+00:00,webcoders247,"RT @BipinNa75334248: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformati… https://t.co/oxpq6FDkGz"
536,2022-11-02 07:06:52+00:00,webcoders247,"RT @Moni09436861: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
… https://t.co/oxpq6FDkGz"
537,2022-11-02 07:06:52+00:00,webcoders247,"RT @Rajput89512107: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformatio… https://t.co/oxpq6FDkGz"
538,2022-11-02 07:06:51+00:00,webcoders247,"RT @mumukshu15: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#S… https://t.co/oxpq6FDkGz"
539,2022-11-02 07:06:51+00:00,webcoders247,"RT @ModiYogiSena: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
… https://t.co/oxpq6FDkGz"
540,2022-11-02 07:06:50+00:00,webcoders247,"RT @ghumruria: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#So… https://t.co/oxpq6FDkGz"
541,2022-11-02 07:06:50+00:00,webcoders247,"RT @SeemaRa33162416: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformati… https://t.co/oxpq6FDkGz"
542,2022-11-02 07:06:50+00:00,webcoders247,"RT @puneetprasaar: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation… https://t.co/oxpq6FDkGz"
543,2022-11-02 07:06:49+00:00,webcoders247,"RT @shankhnadi: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#S… https://t.co/oxpq6FDkGz"
544,2022-11-02 07:06:48+00:00,webcoders247,"RT @dhadwal5: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#Soc… https://t.co/oxpq6FDkGz"
545,2022-11-02 07:06:48+00:00,webcoders247,"RT @win2022up: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformation
#So… https://t.co/oxpq6FDkGz"
546,2022-11-02 07:06:48+00:00,webcoders247,"RT @social_tamasha: RT @SKodineya: #YUVAi is aimed at fostering a deeper understanding of #AI, to equip #school students from classes 8th to 12th across #nation with #AI #skills
(https://t.co/Qr2WH6xopd) 
#EmergingTech
#DigitalIndia
#DigitalTransformatio… https://t.co/oxpq6FDkGz"
547,2022-11-02 05:20:32+00:00,stpiindia,"#OTP is your One-Time Password. It prevents you from identity theft by making sure that a captured user name/#password pair cannot be used a second time, but only if the login has been done by you. #StaySafeOnline #cybersecurityawareness #digitalsafe #digitalindia @GoI_MeitY https://t.co/8VOsw4q2LW"
548,2022-11-01 17:10:27+00:00,DrPreetikhatri,"Time is changing. ⏳⏱️
Checking Lesson plan of my B.Ed. students on their laptop. Happy to see this transition from notebook to digital one. #DigitalIndia https://t.co/MftbPzgTX6"
549,2022-11-01 16:09:59+00:00,FekuBuster,"Ad must've been from IT Cell of a certain ""Nationalist"" party.

Poor lady must've thought she can get the 15 lakh promised by #ChorChowkidar.
Instead she lost 15lakh + 22k to #DigitalIndia 😑😑 https://t.co/vZ98a0tK1X"
550,2022-11-01 14:01:02+00:00,sfacindia,Rs 20 lakh worth of #fresh #apple traded on #eNAM today- from #Handwara Mandi to #Dhanbad- seamless digital #agribusiness #digitalIndia #farmtofork #sourceitright @AgriGoI @ShobhaBJP @KailashBaytu @nstomar @mygovindia @PMOIndia https://t.co/ysaMiZCZWb
551,2022-11-01 07:06:29+00:00,DrSRaghavachari,"👏👏👏

#AatmaNirbharBharat 
#DigitalIndia 
Transforming #IndianRailways 

Railway Board Goes Paperless From Today https://t.co/AyApLDFBv8 via @swarajyamag"
552,2022-11-01 05:53:28+00:00,searcharoundweb,"நவம்பர் 1 முதல் அறிமுகமாகும் டிஜிட்டல் ரூபாய் பைலட்… எந்தெந்த வங்கிகள் பங்கேற்கிறது தெரியுமா..?

More Details: https://t.co/bBAPEk8AyZ

Download our App from PlayStore 

#searcharoundweb | #saw | #sawhots |  #DigitalRupee #DigitalIndia #RBI"
553,2022-11-01 05:37:45+00:00,kltandel,"@Airtel_Presence @airtelindia we are facing very poor internet speed in #Airtel from past 6 days. Can you check the problem?

Looking forward for your cooperation.
#5gservicelaunch
#4gdowninindia #digitalindia https://t.co/tK7lXuAMAd"
554,2022-11-01 04:52:16+00:00,indiamarketing_,"James Webb Space Telescope - First Images from the Unseen Universe

Video for National Astro Video Podcast Competition 2022 by Space India - https://t.co/n2MeOteRAl

#SPACEindia #DigitalIndia #ThinkShootUpload"
555,2022-11-01 04:18:00+00:00,prosunjoyi,#India-origin #SaaS #startup Icertis - that provides contract lifecycle management #software helping businesses manage their contracts - has raised $150 million #funding from #SiliconValley Bank. #StartupIndia #DigitalIndia #MachineLearning #ArtificialIntelligence #Blockchain
